id,path,split,species_src,species_tgt,label,gen_family,seed,ref_id,source
pixabay_cat_003208,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003208.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004021,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004021.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004490,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004490.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003705,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003705.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004444,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004444.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003622,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003622.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004031,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004031.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002901,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002901.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003494,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003494.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004274,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004274.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003626,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003626.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004491,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004491.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003239,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003239.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004047,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004047.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004647,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004647.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004012,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004012.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004267,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004267.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003390,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003390.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003344,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003344.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004014,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004014.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003923,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003923.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004621,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004621.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003264,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003264.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002930,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002930.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003665,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003665.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003632,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003632.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002840,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002840.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004111,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004111.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003229,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003229.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004725,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004725.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003195,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003195.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002987,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002987.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004551,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004551.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004809,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004809.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004083,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004083.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003044,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003044.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003796,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003796.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004430,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004430.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003199,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003199.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003012,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003012.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003261,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003261.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004752,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004752.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004086,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004086.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004459,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004459.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003487,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003487.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003922,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003922.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004204,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004204.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003161,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003161.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003501,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003501.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003902,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003902.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004611,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004611.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004495,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004495.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003010,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003010.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004113,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004113.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004638,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004638.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003763,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003763.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003222,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003222.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003638,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003638.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004740,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004740.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002813,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002813.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003672,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003672.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003316,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003316.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003982,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003982.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004323,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004323.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003143,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003143.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003114,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003114.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003899,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003899.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004098,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004098.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003703,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003703.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003424,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003424.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004678,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004678.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004001,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004001.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004578,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004578.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004339,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004339.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004776,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004776.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002985,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002985.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003939,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003939.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003535,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003535.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003181,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003181.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003559,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003559.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002758,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002758.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003329,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003329.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004710,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004710.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003331,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003331.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003602,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003602.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003891,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003891.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003980,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003980.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004706,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004706.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003894,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003894.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003306,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003306.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002942,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002942.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002967,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002967.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003904,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003904.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003062,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003062.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004745,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004745.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002762,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002762.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003994,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003994.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003371,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003371.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004413,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004413.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003173,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003173.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003028,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003028.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004201,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004201.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004131,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004131.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002822,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002822.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003275,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003275.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002948,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002948.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002769,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002769.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004243,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004243.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004071,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004071.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003741,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003741.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004462,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004462.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003826,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003826.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003152,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003152.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004540,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004540.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004701,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004701.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003412,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003412.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002938,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002938.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003801,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003801.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004369,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004369.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003171,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003171.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004609,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004609.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003868,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003868.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003637,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003637.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004100,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004100.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004814,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004814.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003083,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003083.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003206,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003206.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004295,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004295.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004476,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004476.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003086,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003086.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003365,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003365.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004452,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004452.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004564,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004564.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003983,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003983.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003069,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003069.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003839,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003839.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003738,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003738.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003545,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003545.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004695,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004695.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003858,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003858.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003504,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003504.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003920,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003920.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003597,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003597.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003828,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003828.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004199,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004199.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003875,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003875.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002796,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002796.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003675,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003675.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002847,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002847.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003824,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003824.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004447,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004447.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002838,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002838.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004253,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004253.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003555,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003555.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004734,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004734.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004623,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004623.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002936,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002936.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004156,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004156.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004568,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004568.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002788,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002788.jpg,train,cat,cat,real,none,,,afhq
